puma,group_pop,rent,household_income,on_foodstamps_yes,has_broadband_yes,family_size,num_children,sex_male,age,race_american_indian,race_asian_and_pacific_islander,race_black,race_hispanic,race_other,race_white,birthplace_us,years_in_usa,language_english,language_hindi,language_other,language_spanish,language_unknown,education_hs_graduate,education_some_college,education_bachelors_degree,education_post_graduate_degree,education_unknown,employment_not_in_labor_force,employment_unemployed,health_insurance_public,health_insurance_private,personal_income,on_welfare_yes,poverty_threshold_below,work_transport_other,work_transport_private_vehicle,work_transport_public_transit,work_transport_walking,work_transport_worked_from_home
4005,117521,1270.2132135094394,231720.3486438368,0.062400062407305605,0.9472262046135209,2.6425015522480253,0.4161255590122574,0.47093865891784475,36.55529019031392,0.003458584296038705,0.08120324784498385,0.04793452687141614,0.015248116901027814,0.003671463071977121,0.790700914342511,0.837147185981165,4.294936515211969,0.7236491441315734,0.004609291718389462,0.09297932250812221,0.07090469778267885,0.08619870911862647,0.062076003092059795,0.07274471873308327,0.29941154476764725,0.3138605648425657,0.05555396119793659,0.38399499917933144,0.027609235248911734,0.10307239839236995,0.8687334046140531,89083.7989078878,0.19339237061092113,0.08132727289003387,0.4231633766743676,0.05016421235021629,0.39003698346213594,0.05923091536475883,0.05545182408732324
4006,133912,1057.3619111949433,105944.2757701748,0.27273079611625506,0.8991440415579913,2.7823023198019867,0.38891265821791865,0.4537901080920035,36.69052597196542,0.0025022033096525472,0.02461587155373962,0.6261544068032708,0.0495452973300164,0.003199964894013756,0.25178584343436317,0.7256547666604518,7.21441777500571,0.7713517648042667,0.007255561237742811,0.07832708341751461,0.08267003554405324,0.061292514981108444,0.19099837988958585,0.1759960444648526,0.20312030990292995,0.13014474479535207,0.03542319462899507,0.4385142389624577,0.03335144481437377,0.3171828048427139,0.6079564349197832,42925.08337894775,0.1893360680331624,0.21973022110578003,0.49310201500839224,0.06748741064603855,0.3702413807759599,0.02844012808874144,0.026003738342103108
4007,116280,733.5081704556413,51501.16295613523,0.4679405648360968,0.8695888278637458,2.985987945764305,0.43634651249491513,0.4279978313783726,36.145337692685615,0.0021764981275658865,-0.013478190408712752,0.8647245376094954,0.09675095548550666,0.005659310173453058,0.0201796721529783,0.6951070600964777,7.717755342075026,0.7197931200984362,0.0030891525569126735,0.04019225355576061,0.1799822200857703,0.0684161860605855,0.2974336706005567,0.21277818947771285,0.06381358834303688,0.005024500865269527,0.037462078971674674,0.5780886956486675,0.06071282481202825,0.5498692374213581,0.37431563821435204,21901.29826660945,0.28034252461419207,0.36613175889123395,0.650760148032986,0.06883526353205367,0.26559180601072047,0.008369569430082179,0.005392870065830982
4008,161029,807.5059383204879,67289.50171853253,0.36110900203241825,0.9039633350233999,3.7230768397393468,0.6025319827830842,0.4538876937118807,35.59880782068422,0.002098874958404928,0.032086774765563326,0.6159860246639407,0.12093900064424773,0.00785677529425212,0.197894010492697,0.6361110878581085,9.489109347425654,0.5244208104312009,0.033302501082237965,0.04187365693271617,0.31646081491223166,0.08012426143635634,0.3411907064729266,0.18138001311872667,0.054882190124798017,0.01352266749067477,0.04807390150331973,0.572779351205383,0.02724344354789418,0.48620606986760545,0.45990260597740756,25966.757703091873,0.2602249596842771,0.26411945263643094,0.6135700299278986,0.11036204458340634,0.25334006550411403,0.013717569170860472,0.00889016681375453
4009,205340,479.1601787820773,110578.12570449809,0.17343457088294437,0.9218916459757691,3.785421754523925,0.6190146119641086,0.4508849541297479,38.716583922216564,0.001437661811933031,0.04251585510160984,0.6750024754232374,0.035919955380518585,0.00561254040303719,0.22531858379758665,0.5709340402168526,12.02474647817614,0.6652754315438753,0.013964301974694154,0.18155817660394133,0.06288571754254046,0.06324184743107147,0.2266701025725501,0.2311136016430115,0.14300270686311106,0.07944881074714277,0.03513945270542153,0.5083357795894299,0.02654873665092656,0.28066915325191977,0.65701630884877,38332.306833825976,0.2054614911343304,0.10057969451226505,0.5456838880526589,0.20608049780634985,0.22429282769251926,0.011068387638431865,0.011079915112645175
4010,134738,726.1406021098146,81584.82929881467,0.22715829328202508,0.8840817009572389,3.423665601287762,0.533761094091899,0.43829473957031395,38.90729165951171,0.003062677973311122,-0.011558175334956402,0.9747209710601088,0.043463466097187445,0.004677627242908595,-0.029531118333173942,0.4645577287614059,13.7543769308445,0.7587305047897257,0.001093523672910387,0.12713702514059058,0.06585031602052735,0.05849572787908103,0.2854219332095341,0.23557659594248423,0.10980509162760042,0.04261044324328855,0.03392069390020254,0.492567871780589,0.03218504452490987,0.39173149117825057,0.5211538986454417,29660.535548446915,0.1984431424574079,0.14103699934756903,0.5387574449186169,0.12889145286621886,0.30546953179947994,0.014889730368212211,0.011386726701929842
4011,107700,1068.1129813086827,83027.51674192854,0.24323999286801187,0.8956549855978331,3.1087553754796855,0.47100718006026565,0.46115691575922335,37.68207387507544,0.0011769417275779052,2.0717168236310864e-4,0.71134325893699,0.03776659493630012,0.007833831837502015,0.21654368899124554,0.5718118879699361,10.803530489160158,0.7059504528917547,-0.0012259864802246958,0.17962050517030112,0.06332595264570226,0.0583350466387604,0.23293787957417936,0.22081533786324894,0.15389094758417257,0.0800946303213857,0.034939060384011913,0.46747288612160726,0.034733147033413736,0.36458877046892985,0.5560749565235243,33969.98721289198,0.19615576825907463,0.20245823038684743,0.5142527044156731,0.07429879799028033,0.3431934366979506,0.036517469951046946,0.024824080475111306
4012,140149,1021.145840987052,98807.39402094201,0.254362611521279,0.9200397515306048,3.6604988397778797,0.5981148461802436,0.5054389920246211,35.71177552281211,0.005245594139763127,0.32710801807841605,0.010475494753059231,0.1825434274749221,0.00255331168540341,0.4409120526162972,0.5168999206414633,9.974909945158705,0.24375036540331496,0.013854840411812001,0.0730758185856429,0.337573711450539,0.07413669424866726,0.1536560651113521,0.10400815216144588,0.13224571900748983,0.08897187628081138,0.042202405202705295,0.4902250056038834,0.026199331200013654,0.4554702975702343,0.4093108347352595,36276.77825345505,0.22131384185083725,0.24122111927089657,0.5316199415171624,0.0834432093180872,0.2869926104503748,0.0712928834732096,0.01721057134558158
4013,122633,819.0289870537501,119205.81911783456,0.13865596081881182,0.8751850670403162,3.3492348773821394,0.575095164536264,0.4848716413977,40.91072973315277,0.0038871866108395776,0.2620432101282391,-0.015059656728284226,0.062000588312905204,0.00245598602350746,0.64996509862025,0.596865244145334,9.275875912054326,0.41739876128474895,0.022822673855469804,0.2221311262417258,0.09686406770457999,0.06249412548994112,0.1749284282047813,0.14845251230313622,0.21194898244425958,0.1426379955270973,0.03892695499144308,0.4775061867693928,0.028521969109389263,0.3046582054590115,0.6253205663198295,47322.91108198546,0.17597599117632814,0.13951686371918878,0.522027379345085,0.1411149864615286,0.2601423442714516,0.050829618586052575,0.020786701196714552
4014,154574,915.8695571365942,87023.99220781233,0.33748801025614167,0.8861905981181388,4.972360421453357,0.8992891300791561,0.5070150524674896,31.49989267691344,0.004151346578134632,0.14789519776058144,9.766004221751327e-4,0.04002366752190816,0.003968474113576593,0.7841738535155295,0.6951253932821304,7.305457447352403,0.2765979233680784,0.06174325822482622,0.4019551834894399,0.07110260512901925,0.1294752500899464,0.19700492510775855,0.12060006335335875,0.10362713565591666,0.06982997308410564,0.07866751839000878,0.6199846908669479,0.018147626084275933,0.5542379447761172,0.38919864906589213,34246.77084146485,0.33844461907118917,0.30105820994568155,0.6506923316474501,0.1079172285722721,0.14173904807133436,0.0807418559382838,0.01560164402154519
4015,157284,1011.1573114954954,92974.40013253216,0.2489765455103057,0.882934899369747,3.7852154735647434,0.6439820782320479,0.4720252384550962,36.386885154326606,0.002301087834246603,0.100529945178579,0.33490147009779647,0.07691485529819633,0.007685466661569863,0.4509874791792993,0.563955157011812,9.706453984174205,0.47484318842846135,0.05976775874669351,0.25536221022546224,0.12000909003981168,0.0770108102512611,0.19849276691348403,0.1783619234233028,0.15482895362234667,0.1032261514773119,0.044336842579258615,0.5104202977777996,0.027937773504978756,0.40520719629926993,0.5090082406190416,37250.00802794689,0.22779640711179028,0.1752078800616059,0.5549125540533437,0.10853074066653026,0.2745511723872242,0.03847627942202417,0.017768811291096014
4016,150817,677.5589667604969,111073.95111120795,0.19010087075650287,0.9075543649883823,3.5644138523527875,0.6369313623405496,0.4882601275670268,40.308098525707585,0.0025026076485509256,0.18849895229351332,0.018131789351348807,0.029215657817741436,-2.3869418205187684e-4,0.7301402066678065,0.4856423951859036,11.132430151884611,0.36484567821211705,0.020690210686952697,0.36411088622072607,0.049990218010354644,0.07403343612031336,0.21183697405634194,0.16227883837894827,0.185978704606329,0.12070708050906431,0.044158111903905506,0.5148497724604897,0.02746686844725818,0.3613204200471879,0.5809130899394782,42581.322512200655,0.20161758904938312,0.14074900107077454,0.5555807057092356,0.16868960067776254,0.21709548353987204,0.03252556974857627,0.021602304650342224
4017,188659,809.6177155985446,92588.78681954205,0.2328712019711509,0.8818898671520151,3.6888347412800395,0.6509497469463547,0.4955110693590829,39.42302056313247,0.0025632456297945984,0.427329860615713,-0.00936494406386475,0.09202403208866711,0.004357371798984211,0.4530514516399328,0.41758509272826605,12.056000344275137,0.22229751272479004,0.0371146204094408,0.24696834549429916,0.10736028919123736,0.07161687218052946,0.20128661390673475,0.1574564851933463,0.16378964188901265,0.07634664939416518,0.04145431152941401,0.500137779815975,0.029602240692969815,0.43141677764590264,0.47059515409320113,33927.64425497668,0.1969205562261263,0.16811719297316277,0.5459517558084473,0.13571304134974885,0.2625353211729931,0.034749528486676146,0.017193926430253408
4018,113394,763.5527926751566,71705.98266768243,0.35861662227678504,0.8995972149859448,3.1859791664266983,0.5055247609971981,0.4618094532099966,44.35891322272977,6.77977972727703e-4,0.1530559637051755,0.10029298494680443,0.08100933290738757,0.002849227971981881,0.6315091171862495,0.43301203206571504,12.967329575406609,0.28772884070393195,0.03528157123089087,0.44794138583615023,0.0922140283676916,0.062306894265228535,0.197340415033883,0.15211719102354837,0.1811967046380897,0.13215416500953334,0.03652330792813785,0.5810073136666368,0.03968635513133376,0.5025076216716167,0.4213201722366384,31272.222623856873,0.18867881052709914,0.26379262798416725,0.6319886483364272,0.1083119928111117,0.19767123641994722,0.04346527998208928,0.01656711356456033
4101,163770,1239.9667849326502,103459.77268363221,0.14031102083493965,0.9264643463821777,2.668607926699461,0.36301068832223904,0.4894686553523903,38.70257053130736,0.00241464812661857,0.16221345420643138,0.05504788811807894,0.08605070172450023,0.0038386267533147703,0.6560791276657955,0.6061613196711728,9.826670076198534,0.4563930036960878,0.049654641597784197,0.22683776140707929,0.18751874198302404,0.05036493325732472,0.19398134790116184,0.14982750632273034,0.2678371571824975,0.13718416900817998,0.03062978140139115,0.3860179594468892,0.028563767557656987,0.28301798234410813,0.6457703954416263,46091.9056991304,0.13830622354123512,0.13094311061810046,0.4494349194612059,0.0959957104417298,0.3846035128291485,0.03863610946184341,0.023050342185360895
4102,171555,1022.4324161221257,87943.77474381163,0.2213552205158463,0.8925569046794664,3.664898617862322,0.5444021470819939,0.5159452762258534,37.34667965201698,0.008134408858413723,0.17957373812666,0.05566437630265576,0.3488666266696269,0.0027722614929386433,0.3769073156529054,0.3762779117397322,13.046272145968631,0.1411582016344653,0.07155450284351095,0.072377204371829,0.5953276656146413,0.07253142352474244,0.2669961252168349,0.15946540811849366,0.09068195579530626,0.04812634623520872,0.04151312066871961,0.4676026975866625,0.025260998583666688,0.38387529040864354,0.4342968604436426,30481.703587083197,0.20303138067556992,0.15522802386919404,0.5163496922094748,0.11645942993944748,0.30811114357888664,0.04299209833573096,0.011518248792781311
4103,242452,727.4109303577048,90595.88248315807,0.13570308755507668,0.8211049927402713,3.251857289667394,0.5296434057000726,0.473842242510749,43.0462508770393,0.0026366969025979,0.553894326184399,0.0045294295485978145,0.0939545753727246,0.003164341019767828,0.3135427101613339,0.41858221219663305,12.546444860618491,0.24408426018648474,0.030504004177884608,0.18109040097754278,0.1356916869708902,0.05782190103492512,0.23136326687095052,0.19734631293642588,0.13300514383993683,0.07843226088690042,0.03410419718311726,0.5165648713332145,0.018661852711315787,0.321861532327655,0.5377850242816254,35337.90023292221,0.15938328910872707,0.15177689051731763,0.5471165856025381,0.22252090631927285,0.17172215939234342,0.046845655639730824,0.010469316487600678
4104,118155,482.20703951222345,128515.60396363224,0.050107963797460284,0.9096797485522963,3.2165680924872007,0.5338796696006473,0.4902151808622337,44.1412682630378,0.0029549002395225735,0.4802085856783056,-0.01409446723930382,0.013833686211516937,0.001620607120686282,0.48416239487442864,0.5520862883957746,12.009261565133796,0.3773050640902475,0.012254140410101597,0.24348020203392814,0.056657638431777846,0.04808410447060526,0.17196547288240602,0.20192270698029954,0.2131462186309889,0.14480260731789799,0.028957854516007926,0.48374039210442016,0.020800072602401857,0.1958794920899401,0.7468216775401296,48039.47550221017,0.151978627836892,0.06781751252818181,0.5171337052062732,0.2962568975240618,0.15446069949014282,0.015708384982171378,0.015718719675758122
4105,202473,306.0247769956201,120199.42044418378,0.12866553348073198,0.8525368064160718,3.8662789118680028,0.6051998177433676,0.4686099077405424,40.88162014751999,0.005433409099490355,0.15754962245675486,0.5938368881807593,0.060891089710481815,0.02745733341434864,0.12266589014926961,0.5559659684314828,11.793467230580942,0.640201612986249,0.07309268805178194,0.13303644467516904,0.089890499491425635,0.055537190291759,0.23186349811737475,0.25180582570200055,0.13641404079022496,0.08148295227504224,0.03203767019964206,0.47394030614668603,0.03477059189850759,0.2659391124658267,0.671732057189262,37868.04278215956,0.1751870022488998,0.0868541218600171,0.52324264471716,0.29582957475933974,0.16493903663319445,0.0047575723249698035,0.010854634631188121
4106,164110,777.2109230951592,103322.59968912235,0.11699336067939141,0.8758232828534229,3.377694221158981,0.5611794500592174,0.48555897351544924,39.011413579063394,0.005322399653054118,0.35080994286375256,0.12539736791096037,0.09312806482660785,0.015965188146257882,0.361813927546663,0.5160195510776953,11.415905939335307,0.3612029870081133,0.11230879110956704,0.20852404467532829,0.1337001594578787,0.07302103146028634,0.1689039768407788,0.22153983754829282,0.1927075230504481,0.11255563968578874,0.04460741312548906,0.4815238879334271,0.038507787758868456,0.30003017717396874,0.6220163739076099,38441.953211152104,0.1898545019420808,0.15065818494427766,0.5371954590134231,0.21242505711639853,0.20384063328406918,0.028667911463942482,0.017728281266630903
4107,139535,1153.235038562306,75611.28420549075,0.23657159795394955,0.8527519922754471,3.5485747014441262,0.5528657547194836,0.500327562874319,37.09158475771299,0.007099318496997641,0.34821819085429495,0.05373614502047777,0.2936454839135605,0.004058994454445975,0.2679426116706004,0.3382029617747682,12.7879234508902,0.11272365302195622,0.06703153266333332,0.13778401124637402,0.4851387538188178,0.06733631139053169,0.25999557683716684,0.15336405999678143,0.12579091042817608,0.0332034228492697,0.0342957424669415,0.4672501712539187,0.021222516209745447,0.4364491144117245,0.3932977405712798,27405.405440812967,0.2029661019215651,0.16597040805577232,0.514950496666621,0.10108582873290507,0.3304792859007624,0.04201185303174913,0.009662439728898313
4108,115869,888.3834240859948,131965.41190507973,0.07218288745375093,0.9014651430610573,2.716792139520793,0.41824048795843494,0.4642983463090589,43.24544402905413,7.64633043668889e-4,0.3222497013827458,-0.01549899650506725,0.013284990457918732,0.0025330243511293713,0.6212145793158806,0.47710376540373495,12.641070345503069,0.3557205135459223,0.05627044677682598,0.2981258420436647,0.09028028637772653,0.06506771997540178,0.12458908718976278,0.15333326195808666,0.2787922872027192,0.22717931745029746,0.04397722645224635,0.4577644108014565,0.022523606209950364,0.20463790663358195,0.757398029443541,57190.54386681809,0.1586395543767185,0.09236088100987185,0.49792538358368116,0.139090859354033,0.3039665336777353,0.028349952231689502,0.028924388114666702
4109,135183,1256.3205715843164,109462.88615777953,0.0760924653909827,0.9229728282299849,2.9113413050026677,0.4197225739895163,0.5117181853227964,39.506011919923566,0.003068873399877539,0.3838283108731508,-0.008599015253962488,0.07674734659958753,0.0029455332167431575,0.5129077748063771,0.44323654091333337,11.344505051848307,0.2867191027006616,0.08185096244815113,0.22253541157640438,0.2508027747932799,0.05438110110656626,0.21799279447600464,0.15271702218627775,0.21720199194437445,0.12366176765020753,0.03432649743810802,0.40270735056512635,0.024057224016777894,0.3162106502291531,0.5875296643957273,46327.8303552755,0.14644485971279386,0.09535857308470562,0.44052896742257774,0.11936418529157611,0.38266943187424507,0.029027278838915187,0.02074754643483901
4110,186337,861.6512582495192,110790.32715842251,0.08324793885813178,0.9230446837567042,3.3555369553431116,0.5657173614879096,0.48954654190707064,37.73345953970817,0.0012671813299771414,0.08771007189996308,-9.297304732295182e-4,0.06180580263419005,0.00343766280784038,0.8193296925810885,0.6009049712584431,9.643880986235201,0.40604668471164107,0.005885920841218367,0.23253655680648475,0.24987473462139093,0.06334757856612266,0.2376587348954448,0.21067012530029186,0.1481495736437555,0.07383244411368511,0.03480223007083587,0.46948616951872024,0.021912370178283413,0.2688073762386523,0.6409660199658188,40337.19882758268,0.19455241580363863,0.09290084195545908,0.5024386155282198,0.1893953992400453,0.2607361070738792,0.030646699095526718,0.012666339723621307
4111,147925,730.1109747437738,105899.83705694765,0.1609918590754365,0.8983681218537971,3.9915527077912443,0.6429215763899517,0.5049186369659352,37.801222724917764,0.008113975833204024,0.26287495291564594,0.0634019190918439,0.19766858056869505,0.05113324264053504,0.3522836069933233,0.45796563278874863,11.712809804755542,0.356985859579564,0.11314078052533207,0.08810540331875145,0.3448734140453626,0.06195787849188358,0.22286194346474308,0.1992698372203034,0.14137597892457773,0.06431154893155784,0.034965988307709764,0.4768526350200153,0.030575479069047378,0.36992791079844856,0.5287803215545711,33938.114194523,0.18819770394156746,0.13339770647117635,0.5246239588226542,0.17516877982039142,0.25995869942098376,0.022834841076796345,0.01532542230134423
4112,236976,530.7473270413359,93069.20808046371,0.2108219069716481,0.7854131527077036,3.8241265565189426,0.5933564327873935,0.4653137283331191,38.2299151195714,0.0038006849294054115,0.1304174646326218,0.6600792659201409,0.11273009924272812,0.04936978597174831,0.016735205316883415,0.5562162739606251,9.501023581863082,0.6732671760034858,0.07591306047010246,0.06126407390911073,0.12923781977996304,0.061761795259466776,0.25173683834237237,0.24647940044871705,0.10159286467444201,0.03738612281084667,0.03623849553583382,0.48436528003260976,0.042865479873234066,0.3801626068802552,0.5353340251643492,31018.850519071173,0.20989729518619732,0.12634999972276845,0.5425378467886348,0.21573482167941924,0.21891795844523473,0.014833252818285677,0.007617105003444475
4113,132779,395.709199803757,113182.77830240928,0.15896816178675408,0.8980941038251595,3.9246555079959777,0.6494070150193335,0.48573258759702825,40.024918207556844,0.005925882966700408,0.26489418938587317,0.1503376952469062,0.10614115125383483,0.08764744366640338,0.32761510649145875,0.5282032671917924,11.134477540693567,0.6043850532947457,0.08531369865679721,0.05796816993814259,0.19015581024096534,0.05206427299253801,0.24743234360418878,0.22434417175412685,0.12456664429276296,0.04557804592269771,0.029700907883462854,0.4834286704406335,0.035934997757528744,0.32436810812966155,0.6075052160857126,35546.40521833973,0.1734920125801887,0.10151892746689067,0.5338835844074802,0.24692133381975037,0.19999504226225195,0.010604632626646092,0.008501348702031085
4114,128302,656.5463807453951,92475.83026385546,0.30297987016928984,0.8856309471086017,3.6551598029912897,0.587807249516487,0.4738616812633563,37.03311494219696,0.0030208671467878085,0.026555909856305147,0.4140329292226268,0.06958213038401803,0.008372880805000005,0.45584274168601635,0.7142561997781166,7.368872523421233,0.6293590190437971,0.008580185004379237,0.09917162691657734,0.17287388239081383,0.08780479346315824,0.1909534093369883,0.20124539816954246,0.11679564447925883,0.06522942107454456,0.050245590345778336,0.5605175163002064,0.04210114510362589,0.39171711700397843,0.5418693964135619,35640.11149860823,0.2662008128201946,0.21906144057886145,0.6141815360928393,0.22160374987646786,0.13839893759173272,0.014002616857554304,0.008696018869517262
